session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,has_rated
session_000424,user_01680,movie_0908,2024-10-15,Laptop,7.3,97.1,started,HD,USA,False,0
session_000425,user_03507,movie_0807,2025-04-08,Tablet,23.1,59.1,completed,4K,Canada,False,0
session_000427,user_02745,movie_0943,2025-03-07,Laptop,13.0,49.8,paused,SD,USA,False,0
session_000428,user_09436,movie_0100,2025-11-17,Tablet,71.0,28.5,paused,HD,USA,False,1
session_000429,user_05189,movie_0896,2024-02-17,Smart TV,10.8,85.3,stopped,HD,Canada,False,1
session_000430,user_02142,movie_0309,2025-04-30,Tablet,35.4,33.2,completed,HD,USA,False,0
session_000431,user_06618,movie_0082,2024-11-18,Mobile,9.2,66.8,started,HD,USA,True,0
session_000433,user_06485,movie_0006,2024-10-31,Desktop,51.2,31.0,paused,Ultra HD,USA,False,0
session_000434,user_09828,movie_0734,2024-01-22,Smart TV,28.1,76.3,completed,SD,USA,False,0
session_000435,user_07422,movie_0469,2025-12-06,Smart TV,51.2,68.3,paused,HD,USA,False,0
session_000436,user_09950,movie_0952,2025-11-08,Smart TV,52.7,57.5,stopped,4K,Canada,False,1
session_000437,user_04453,movie_0534,2024-08-12,Laptop,25.2,49.8,paused,4K,USA,False,0
session_000438,user_05882,movie_0121,2024-11-03,Desktop,52.4,9.0,stopped,HD,USA,False,0
session_000440,user_02850,movie_0615,2025-10-09,Laptop,101.3,64.4,completed,4K,Canada,False,1
session_000441,user_07391,movie_0552,2025-12-23,Laptop,176.8,16.6,started,HD,Canada,False,0
session_000442,user_06906,movie_0810,2025-12-04,Tablet,19.3,28.6,paused,HD,Canada,False,0
session_000443,user_02490,movie_0775,2024-11-01,Laptop,33.1,15.5,started,HD,USA,False,0
session_000445,user_09208,movie_0543,2025-07-13,Smart TV,64.6,44.0,started,4K,Canada,True,0
session_000446,user_09541,movie_0568,2025-03-04,Laptop,69.3,90.3,stopped,4K,USA,False,1
session_000447,user_04612,movie_0326,2025-08-21,Laptop,49.5,79.9,paused,HD,USA,False,0
session_000450,user_05879,movie_0969,2024-06-16,Smart TV,108.1,26.8,started,HD,USA,False,1
session_000451,user_09088,movie_0760,2024-12-30,Tablet,20.9,19.4,started,4K,Canada,False,0
session_000452,user_06304,movie_0932,2025-04-13,Laptop,26.1,18.5,paused,HD,USA,False,0
session_000454,user_01688,movie_0185,2024-06-16,Tablet,27.2,49.8,completed,HD,USA,True,0
session_000455,user_06834,movie_0620,2024-09-17,Desktop,51.0,12.8,completed,4K,USA,False,0
session_000456,user_02428,movie_0927,2024-10-13,Mobile,30.7,94.8,stopped,SD,USA,False,0
session_000457,user_09761,movie_0448,2024-11-29,Mobile,11.6,48.0,stopped,HD,USA,False,0
session_000458,user_04001,movie_0501,2025-07-29,Laptop,9.3,13.9,stopped,HD,Canada,False,0
session_000459,user_05053,movie_0158,2024-10-28,Smart TV,51.2,39.0,paused,HD,USA,False,0
session_000461,user_05733,movie_0939,2024-05-29,Desktop,124.3,69.2,completed,4K,USA,True,1
session_000462,user_05388,movie_0424,2024-03-10,Mobile,35.6,66.4,completed,4K,USA,False,0
session_000463,user_08003,movie_0734,2025-01-11,Desktop,72.5,49.8,completed,HD,USA,False,0
session_000464,user_05537,movie_0713,2024-11-27,Tablet,51.2,49.8,started,HD,Canada,False,0
session_000465,user_03914,movie_0902,2024-05-04,Desktop,62.6,49.9,completed,4K,USA,False,0
session_000466,user_01067,movie_0665,2025-05-01,Smart TV,51.2,73.7,paused,SD,USA,False,0
session_000467,user_07724,movie_0350,2024-11-02,Smart TV,78.0,8.7,started,HD,USA,False,1
session_000468,user_04381,movie_0026,2024-09-09,Laptop,48.7,83.9,paused,4K,USA,False,1
session_000470,user_05727,movie_0918,2025-05-20,Smart TV,116.0,61.3,stopped,4K,USA,False,0
session_000471,user_03374,movie_0938,2024-03-19,Smart TV,63.1,60.4,completed,HD,USA,False,0
session_000472,user_08946,movie_0173,2025-10-25,Tablet,51.2,30.6,completed,HD,USA,False,0
session_000475,user_06749,movie_0227,2024-12-30,Mobile,41.6,41.4,completed,HD,USA,False,0
session_000476,user_09818,movie_0775,2025-07-07,Desktop,35.3,47.2,paused,4K,USA,False,0
session_000477,user_00418,movie_0805,2025-12-07,Tablet,32.3,89.4,stopped,HD,USA,False,0
session_000478,user_08307,movie_0624,2025-01-01,Smart TV,25.9,55.8,completed,HD,USA,False,0
session_000479,user_08809,movie_0969,2024-02-29,Mobile,4.8,50.5,paused,HD,USA,False,0
session_000481,user_03268,movie_0028,2024-07-28,Laptop,49.0,49.8,stopped,SD,Canada,False,0
session_000482,user_00826,movie_0237,2025-10-31,Laptop,127.4,14.3,started,4K,Canada,False,0
session_000483,user_07669,movie_0876,2025-10-02,Smart TV,95.3,15.8,started,HD,USA,False,0
session_000486,user_00413,movie_0632,2024-05-13,Smart TV,10.4,21.0,stopped,HD,Canada,False,0
session_000490,user_07165,movie_0946,2024-11-01,Smart TV,164.0,52.4,stopped,Ultra HD,Canada,True,0
session_000491,user_08868,movie_0894,2024-09-15,Smart TV,17.6,83.5,paused,4K,USA,True,1
session_000492,user_05989,movie_0134,2024-05-06,Laptop,49.3,21.2,paused,4K,USA,True,0
session_000497,user_04080,movie_0723,2025-06-30,Desktop,62.1,60.2,stopped,SD,USA,True,0
session_000499,user_05074,movie_0541,2024-09-03,Laptop,35.1,82.6,started,HD,Canada,False,1
session_000501,user_02144,movie_0774,2024-07-10,Smart TV,72.7,23.2,stopped,HD,USA,False,0
session_000502,user_09880,movie_0485,2024-03-25,Desktop,215.1,89.5,started,4K,Canada,False,0
session_000506,user_03767,movie_0954,2024-07-06,Laptop,61.3,13.5,stopped,HD,USA,False,0
session_000507,user_05645,movie_0714,2024-07-11,Smart TV,44.2,31.4,stopped,HD,Canada,False,0
session_000508,user_02915,movie_0378,2024-11-25,Laptop,64.4,3.9,started,SD,USA,False,0
session_000509,user_04969,movie_0315,2025-09-22,Desktop,65.9,47.0,paused,HD,USA,False,0
session_000510,user_05918,movie_0331,2025-10-03,Smart TV,92.3,79.3,completed,HD,Canada,False,0
session_000511,user_08788,movie_0792,2025-11-02,Mobile,55.1,87.0,paused,HD,USA,False,0
session_000513,user_01366,movie_0514,2025-07-23,Tablet,11.6,10.4,stopped,SD,Canada,False,0
session_000514,user_04493,movie_0306,2025-08-16,Smart TV,571.1,20.4,started,HD,USA,False,0
session_000515,user_00699,movie_0254,2024-07-27,Smart TV,99.3,91.8,stopped,HD,USA,False,1
session_000517,user_00396,movie_0848,2025-07-05,Laptop,120.0,15.3,started,HD,USA,True,0
session_000518,user_07401,movie_0087,2025-11-21,Desktop,13.0,43.2,completed,SD,USA,False,1
session_000519,user_08083,movie_0291,2024-08-14,Smart TV,59.4,70.5,stopped,HD,USA,False,0
session_000520,user_04172,movie_0377,2025-12-11,Laptop,31.1,61.3,completed,HD,USA,False,0
session_000522,user_02503,movie_0854,2025-05-14,Smart TV,119.4,66.0,stopped,SD,USA,False,0
session_000523,user_00718,movie_0291,2025-10-08,Laptop,68.3,23.0,completed,4K,Canada,False,1
session_000525,user_04947,movie_0696,2024-02-17,Mobile,27.8,49.8,stopped,HD,USA,False,1
session_000526,user_05487,movie_0343,2025-11-27,Desktop,17.0,69.0,started,HD,USA,False,0
session_000527,user_08336,movie_0765,2024-09-17,Tablet,117.9,48.6,stopped,HD,USA,False,0
session_000528,user_04981,movie_0791,2024-03-24,Smart TV,37.4,26.4,paused,SD,USA,False,0
session_000529,user_07267,movie_0414,2025-02-06,Smart TV,63.7,90.7,completed,SD,Canada,False,0
session_000530,user_04492,movie_0869,2024-08-05,Mobile,136.8,44.3,completed,HD,USA,False,0
session_000532,user_05589,movie_0916,2024-12-09,Smart TV,134.1,2.8,completed,4K,USA,False,0
session_000534,user_03637,movie_0508,2024-11-02,Smart TV,77.5,53.8,paused,HD,Canada,False,0
session_000535,user_01168,movie_0344,2025-11-12,Smart TV,100.1,26.9,completed,4K,USA,False,0
session_000537,user_02157,movie_0978,2025-06-25,Desktop,22.2,11.0,started,HD,USA,False,0
session_000538,user_07861,movie_0411,2024-07-10,Laptop,21.1,57.4,paused,HD,USA,False,1
session_000541,user_06542,movie_0176,2024-04-28,Mobile,70.3,83.5,started,4K,Canada,False,0
session_000542,user_04730,movie_0597,2025-01-06,Tablet,96.0,7.1,stopped,SD,USA,True,0
session_000543,user_09349,movie_0248,2024-02-19,Smart TV,55.8,55.4,completed,HD,USA,False,0
session_000544,user_07331,movie_0591,2025-06-06,Tablet,35.1,69.3,started,HD,USA,False,0
session_000545,user_05335,movie_0072,2025-06-14,Tablet,7.1,50.8,started,HD,USA,False,1
session_000546,user_08925,movie_0220,2024-09-29,Tablet,38.4,68.8,started,4K,USA,False,0
session_000547,user_04331,movie_0341,2024-05-27,Smart TV,302.3,28.5,started,HD,Canada,True,0
session_000549,user_06802,movie_0604,2025-07-26,Desktop,19.5,83.7,paused,HD,Canada,False,0
session_000550,user_04847,movie_0994,2025-07-22,Smart TV,66.6,57.8,started,HD,USA,True,1
session_000551,user_06732,movie_0879,2024-06-12,Smart TV,3.5,88.0,completed,HD,USA,False,0
session_000552,user_07242,movie_0463,2025-01-04,Desktop,90.7,89.3,completed,4K,Canada,True,0
session_000553,user_00954,movie_0108,2025-10-29,Laptop,74.6,92.6,stopped,HD,USA,True,1
session_000554,user_02540,movie_0235,2024-07-14,Desktop,85.2,39.5,started,HD,USA,False,0
session_000555,user_07057,movie_0165,2025-02-25,Tablet,21.6,57.5,completed,HD,USA,False,1
session_000556,user_01543,movie_0629,2024-09-02,Desktop,28.3,49.8,started,HD,USA,False,0
session_000557,user_05294,movie_0219,2024-01-09,Laptop,11.0,26.7,started,HD,USA,False,0
session_000558,user_01192,movie_0937,2024-04-15,Mobile,44.9,31.9,started,4K,USA,False,0
session_000561,user_02682,movie_0191,2025-09-29,Desktop,63.7,93.1,paused,4K,USA,False,0
session_000562,user_09410,movie_0866,2025-05-18,Tablet,30.1,15.5,started,HD,Canada,False,0
session_000563,user_01541,movie_0095,2024-10-25,Laptop,699.5,49.8,paused,HD,Canada,False,0
session_000565,user_05542,movie_0003,2024-01-28,Laptop,128.4,51.6,started,SD,USA,False,1
session_000566,user_09581,movie_0090,2024-11-12,Mobile,11.5,64.7,stopped,HD,Canada,True,0
session_000567,user_01366,movie_0313,2025-01-10,Laptop,80.8,93.3,started,HD,USA,False,0
session_000568,user_08692,movie_0566,2025-08-15,Tablet,98.8,12.0,completed,4K,USA,False,0
session_000570,user_08703,movie_0058,2025-08-29,Smart TV,77.2,14.9,started,4K,USA,True,0
session_000572,user_04313,movie_0179,2024-08-25,Tablet,99.1,1.0,stopped,4K,USA,False,0
session_000574,user_09348,movie_0913,2025-11-21,Desktop,69.7,4.6,started,HD,USA,False,1
session_000575,user_03142,movie_0169,2024-05-26,Smart TV,60.5,81.8,paused,4K,USA,True,1
session_000577,user_03487,movie_0269,2024-09-03,Tablet,94.5,12.4,completed,4K,USA,True,0
session_000578,user_01811,movie_0466,2024-12-25,Desktop,789.8,80.7,paused,HD,USA,False,0
session_000579,user_06589,movie_0500,2025-12-29,Desktop,46.4,61.4,completed,4K,USA,False,0
session_000580,user_02924,movie_0704,2024-11-17,Mobile,64.1,2.7,stopped,HD,USA,False,1
session_000582,user_04187,movie_0948,2025-01-10,Desktop,70.5,19.9,started,Ultra HD,USA,False,1
session_000583,user_08906,movie_0524,2024-03-26,Laptop,51.2,7.4,completed,HD,USA,False,0
session_000584,user_05978,movie_0832,2025-02-08,Smart TV,51.2,71.0,stopped,HD,USA,True,0
session_000586,user_04749,movie_0780,2024-11-01,Desktop,11.4,66.1,started,4K,Canada,False,0
session_000587,user_04850,movie_0282,2024-09-01,Laptop,97.5,44.4,stopped,HD,USA,False,0
session_000588,user_09436,movie_0810,2025-06-10,Laptop,28.1,41.3,completed,SD,USA,False,0
session_000589,user_03710,movie_0104,2024-08-10,Tablet,19.0,37.8,started,HD,Canada,False,0
session_000590,user_09274,movie_0668,2024-06-22,Mobile,43.6,55.1,stopped,4K,Canada,False,0
session_000593,user_09087,movie_0469,2024-06-26,Tablet,33.0,49.8,started,4K,USA,True,0
session_000595,user_03073,movie_0434,2024-07-12,Desktop,58.9,14.4,completed,SD,USA,False,0
session_000596,user_06531,movie_0241,2025-04-21,Mobile,17.8,69.0,stopped,4K,Canada,False,0
session_000597,user_00505,movie_0267,2025-07-17,Mobile,86.7,49.8,completed,SD,USA,False,0
session_000598,user_01215,movie_0969,2024-12-12,Smart TV,18.7,49.8,started,4K,Canada,True,1
session_000599,user_01532,movie_0501,2025-06-04,Tablet,55.7,27.0,stopped,Ultra HD,USA,True,0
session_000601,user_00824,movie_0804,2025-06-17,Mobile,51.2,87.5,completed,SD,Canada,True,0
session_000604,user_00134,movie_0040,2025-02-27,Mobile,45.5,34.8,completed,HD,USA,False,0
session_000605,user_02106,movie_0913,2025-11-24,Mobile,47.5,72.3,completed,HD,USA,True,0
session_000606,user_03628,movie_0805,2025-12-28,Desktop,51.2,15.5,started,HD,USA,False,0
session_000608,user_01853,movie_0689,2024-04-13,Desktop,39.9,47.3,started,4K,Canada,False,1
session_000609,user_04911,movie_0072,2024-09-17,Tablet,69.2,25.9,paused,SD,USA,False,0
session_000611,user_05349,movie_0364,2025-12-15,Mobile,39.7,95.3,paused,4K,USA,False,0
session_000612,user_09443,movie_0623,2025-02-01,Desktop,46.3,8.4,paused,HD,USA,True,0
session_000614,user_01257,movie_0919,2024-10-07,Tablet,5.4,10.2,started,4K,USA,True,0
session_000615,user_03377,movie_0054,2025-06-05,Smart TV,52.4,15.5,stopped,Ultra HD,USA,True,0
session_000616,user_05646,movie_0650,2025-04-24,Mobile,12.7,49.4,paused,4K,Canada,False,0
session_000617,user_03487,movie_0233,2025-12-09,Mobile,55.1,27.7,completed,4K,USA,False,0
session_000618,user_03585,movie_0303,2025-04-07,Laptop,71.7,94.0,paused,HD,USA,False,0
session_000620,user_08054,movie_0720,2025-03-14,Desktop,48.1,10.3,paused,SD,USA,True,0
session_000622,user_02704,movie_0507,2025-01-31,Mobile,108.9,49.8,started,HD,USA,False,0
session_000624,user_08121,movie_0312,2025-01-10,Tablet,45.6,20.8,completed,4K,USA,False,1
session_000625,user_07115,movie_0232,2024-08-31,Tablet,125.4,87.6,completed,4K,Canada,False,0
session_000626,user_01354,movie_0179,2025-02-03,Desktop,35.7,43.9,paused,HD,Canada,False,1
session_000629,user_07576,movie_0035,2024-03-22,Mobile,13.9,22.6,started,HD,USA,False,0
session_000630,user_00668,movie_0997,2024-04-03,Tablet,81.1,15.6,completed,SD,USA,False,0
session_000631,user_04469,movie_0088,2024-08-01,Laptop,107.0,46.3,stopped,SD,USA,False,1
session_000632,user_09338,movie_0927,2025-05-18,Mobile,81.3,2.0,started,HD,USA,False,0
session_000633,user_06820,movie_0627,2025-11-23,Desktop,39.9,65.4,completed,4K,Canada,True,0
session_000634,user_03720,movie_0803,2025-03-31,Mobile,75.8,17.0,completed,HD,USA,False,0
session_000636,user_07484,movie_0616,2025-07-24,Tablet,58.4,8.9,completed,4K,USA,False,0
session_000637,user_00540,movie_0702,2024-04-30,Mobile,44.5,14.6,stopped,HD,USA,False,0
session_000638,user_04965,movie_0164,2024-07-13,Desktop,59.0,49.8,stopped,HD,USA,False,0
session_000639,user_04836,movie_0076,2024-04-08,Mobile,94.4,49.8,stopped,HD,USA,False,0
session_000640,user_03776,movie_0188,2025-02-27,Smart TV,65.0,24.6,started,HD,USA,False,1
session_000641,user_06043,movie_0080,2024-10-18,Mobile,85.8,99.5,started,HD,Canada,False,0
session_000642,user_07103,movie_0305,2024-05-01,Laptop,59.4,53.5,completed,4K,USA,False,1
session_000643,user_07313,movie_0325,2024-04-08,Tablet,30.8,14.0,completed,HD,Canada,True,1
session_000644,user_05321,movie_0111,2024-03-06,Smart TV,63.9,76.8,started,HD,USA,False,1
session_000645,user_06133,movie_0965,2024-05-13,Smart TV,57.7,62.6,paused,SD,USA,False,0
session_000646,user_07892,movie_0532,2025-08-31,Smart TV,30.9,81.0,stopped,4K,USA,False,0
session_000647,user_02780,movie_0688,2024-08-15,Mobile,19.8,57.9,stopped,4K,Canada,False,1
session_000648,user_00925,movie_0422,2024-02-25,Desktop,39.6,49.8,completed,HD,Canada,False,1
session_000649,user_01582,movie_0740,2025-04-01,Mobile,42.8,73.9,started,HD,Canada,False,0
session_000653,user_07027,movie_0872,2025-11-25,Mobile,49.3,97.5,started,Ultra HD,USA,False,0
session_000654,user_00256,movie_0267,2024-06-26,Smart TV,71.0,43.4,paused,SD,Canada,False,0
session_000655,user_04805,movie_0843,2025-10-02,Tablet,152.1,68.9,started,HD,USA,True,0
session_000656,user_01839,movie_0491,2025-10-21,Tablet,36.7,96.6,started,HD,USA,False,0
session_000657,user_00010,movie_0689,2025-11-18,Mobile,28.8,62.0,stopped,HD,Canada,True,0
session_000659,user_08990,movie_0012,2025-11-12,Desktop,29.6,84.6,started,HD,USA,False,0
session_000660,user_07410,movie_0686,2025-05-17,Tablet,41.7,80.6,stopped,HD,USA,False,0
session_000661,user_07419,movie_0543,2024-10-16,Desktop,79.4,6.6,completed,4K,USA,False,0
session_000662,user_05125,movie_0296,2024-07-18,Desktop,55.4,42.7,paused,4K,USA,False,0
session_000663,user_01016,movie_0606,2025-08-12,Mobile,60.8,40.4,paused,HD,USA,True,1
session_000665,user_08416,movie_0283,2025-12-08,Laptop,40.4,49.8,started,HD,USA,True,0
session_000666,user_07450,movie_0153,2024-10-28,Laptop,26.6,49.4,stopped,4K,Canada,False,0
session_000667,user_04159,movie_0434,2025-11-30,Laptop,28.9,3.7,stopped,Ultra HD,USA,False,0
session_000672,user_04001,movie_0180,2025-12-23,Desktop,34.6,89.6,stopped,4K,USA,False,1
session_000673,user_01634,movie_0901,2025-07-11,Desktop,30.5,52.3,started,4K,Canada,False,1
session_000674,user_07267,movie_0488,2024-11-21,Desktop,3.1,5.2,paused,4K,USA,False,0
session_000675,user_08703,movie_0039,2025-03-20,Smart TV,26.9,74.2,started,4K,USA,False,0
session_000676,user_00385,movie_0703,2024-05-22,Smart TV,107.7,29.1,stopped,SD,Canada,False,0
session_000677,user_00405,movie_0840,2024-11-27,Mobile,185.4,21.7,completed,Ultra HD,USA,False,0
session_000680,user_09861,movie_0658,2025-07-22,Mobile,56.4,49.8,started,HD,USA,True,0
session_000681,user_05990,movie_0118,2024-01-02,Smart TV,31.9,81.0,completed,HD,USA,False,0
session_000683,user_07191,movie_0979,2024-12-25,Desktop,116.4,35.3,stopped,4K,USA,False,0
session_000684,user_07141,movie_0079,2025-05-07,Smart TV,41.7,50.9,stopped,HD,Canada,False,0
session_000685,user_03637,movie_0477,2025-03-04,Desktop,12.6,39.1,paused,HD,USA,False,1
session_000686,user_04810,movie_0847,2024-12-25,Laptop,51.2,61.9,started,HD,Canada,False,0
session_000688,user_07246,movie_0285,2025-06-16,Desktop,51.2,49.8,paused,4K,Canada,False,0
session_000689,user_06601,movie_0273,2025-04-23,Smart TV,36.7,8.2,paused,4K,Canada,True,1
session_000690,user_05998,movie_0527,2025-11-04,Tablet,27.5,1.2,started,HD,USA,False,0
session_000694,user_07940,movie_0461,2025-07-25,Smart TV,111.8,11.2,completed,HD,USA,True,1
session_000695,user_05566,movie_0678,2024-10-17,Smart TV,127.7,38.5,completed,HD,Canada,False,0
session_000696,user_04545,movie_0905,2024-11-26,Desktop,75.8,45.2,started,HD,Canada,False,0
session_000697,user_04977,movie_0375,2024-01-15,Mobile,63.5,34.2,completed,SD,USA,False,0
session_000699,user_07240,movie_0637,2024-08-25,Laptop,31.2,40.5,stopped,4K,USA,True,0
session_000702,user_08866,movie_0986,2025-12-20,Laptop,111.8,55.0,started,SD,USA,False,0
session_000704,user_04364,movie_0204,2024-02-13,Tablet,18.6,70.6,paused,SD,Canada,False,1
session_000705,user_01078,movie_0689,2025-11-24,Laptop,228.0,23.0,stopped,HD,USA,False,1
session_000707,user_08581,movie_0386,2024-10-13,Desktop,26.3,79.5,started,HD,USA,True,0
session_000710,user_06545,movie_0773,2025-03-31,Desktop,51.2,64.4,started,4K,USA,False,1
session_000711,user_04720,movie_0437,2024-03-11,Laptop,51.2,14.1,completed,HD,USA,False,0
session_000712,user_02815,movie_0721,2024-12-03,Mobile,95.1,29.4,started,HD,USA,False,0
session_000713,user_03375,movie_0063,2024-06-13,Mobile,140.4,81.7,paused,SD,USA,False,0
session_000714,user_01253,movie_0753,2024-10-05,Laptop,13.9,53.5,stopped,4K,Canada,False,0
session_000715,user_06997,movie_0056,2024-03-28,Smart TV,15.4,49.8,paused,HD,Canada,False,0
session_000716,user_04674,movie_0744,2024-08-29,Tablet,35.3,50.0,completed,4K,USA,False,1
session_000717,user_04531,movie_0416,2024-11-03,Desktop,53.5,54.4,started,4K,USA,False,0
session_000718,user_06882,movie_0911,2025-02-15,Mobile,25.9,89.2,completed,SD,USA,False,0
session_000721,user_06242,movie_0913,2024-10-18,Smart TV,78.7,62.6,started,SD,USA,True,1
session_000722,user_08018,movie_0650,2024-04-11,Desktop,17.3,68.8,paused,SD,Canada,False,0
session_000725,user_07003,movie_0732,2024-01-25,Mobile,46.4,49.8,paused,SD,Canada,True,0
session_000727,user_04262,movie_0727,2024-08-07,Tablet,15.2,98.0,paused,4K,Canada,False,0
session_000728,user_07649,movie_0276,2025-06-09,Smart TV,5.0,63.0,completed,4K,Canada,False,0
session_000730,user_05116,movie_0436,2024-01-10,Laptop,130.8,55.5,stopped,HD,USA,False,0
session_000732,user_04855,movie_0392,2024-04-30,Mobile,22.3,50.3,stopped,HD,Canada,True,0
session_000733,user_03178,movie_0251,2025-10-04,Laptop,65.5,49.8,completed,HD,Canada,False,0
