search_id,user_id,search_query,search_date,results_returned,device_type,search_duration_seconds,had_typo,used_filters,location_country,clicked
search_000493,user_07907,sci-fi,2024-06-26,90,Smart TV,30.4,False,True,USA,1
search_000495,user_03406,award winning documentaries,2024-11-21,65,Tablet,22.3,True,False,Canada,0
search_000496,user_03031,netflix originals,2025-01-25,40,Mobile,6.9,True,True,USA,1
search_000501,user_02066,trending now,2025-06-02,76,Laptop,41.3,True,False,USA,1
search_000502,user_03551,stand up comedy,2025-01-04,42,Tablet,15.1,False,True,USA,0
search_000503,user_02818,romantic comedies,2025-09-12,7,Mobile,47.3,False,False,Canada,1
search_000505,user_08627,documentaries,2025-07-23,65,Tablet,26.1,False,False,Canada,1
search_000508,user_07753,best movies 2024,2024-02-21,34,Smart TV,27.8,False,False,USA,0
search_000509,user_09876,superhero movies,2024-03-18,37,Mobile,16.8,True,False,USA,0
search_000511,user_00786,halloween movies,2024-07-03,95,Mobile,8.6,False,False,Canada,1
search_000512,user_00254,drama series,2025-09-20,50,Smart TV,19.8,False,False,USA,0
search_000513,user_09803,new releases,2025-05-31,29,Tablet,33.7,True,False,USA,0
search_000514,user_07375,christmas movies,2024-06-24,30,Smart TV,5.9,False,False,Canada,1
search_000515,user_07036,biographies,2025-02-04,71,Laptop,12.0,False,False,Canada,0
search_000516,user_04304,romantic comedies,2025-08-15,66,Smart TV,18.8,False,True,USA,1
search_000517,user_00460,classic movies,2024-04-29,51,Tablet,7.4,False,False,USA,0
search_000519,user_03080,netflix originals,2025-12-08,33,Mobile,24.5,False,False,Canada,1
search_000521,user_06884,documentaries,2025-12-13,27,Mobile,26.1,False,False,USA,1
search_000523,user_07296,family movies,2024-01-25,45,Mobile,8.2,False,False,USA,0
search_000524,user_01688,biographies,2024-07-05,84,Mobile,7.5,False,True,USA,1
search_000525,user_07774,sci-fi,2025-08-12,23,Laptop,40.2,True,True,USA,1
search_000526,user_01607,korean drama,2025-05-12,73,Smart TV,35.7,False,True,Canada,0
search_000529,user_04414,christmas movies,2024-06-09,90,Laptop,16.8,False,True,USA,1
search_000530,user_03743,netflix originals,2024-11-29,45,Tablet,7.6,False,False,USA,0
search_000531,user_03869,korean drama,2025-07-31,73,Smart TV,42.7,False,False,USA,1
search_000532,user_05847,trending now,2025-11-16,84,Mobile,6.8,False,False,USA,0
search_000534,user_06056,war movies,2025-10-28,62,Smart TV,16.3,True,False,USA,0
search_000535,user_06689,romantic comedies,2024-08-30,11,Mobile,25.0,False,False,USA,1
search_000536,user_04201,animated shows,2025-07-13,10,Mobile,5.8,False,False,Canada,1
search_000537,user_07867,netflix originals,2024-04-11,1,Mobile,19.0,False,True,Canada,0
search_000539,user_02696,true crime,2025-09-04,74,Tablet,35.5,True,True,Canada,1
search_000540,user_08233,cooking shows,2025-08-16,39,Tablet,22.2,False,False,USA,0
search_000541,user_04081,family movies,2024-11-28,99,Laptop,19.5,False,True,Canada,1
search_000543,user_01370,christmas movies,2025-09-18,8,Mobile,19.9,False,False,USA,1
search_000544,user_05757,trending now,2025-01-09,33,Tablet,8.0,False,True,USA,0
search_000545,user_02118,superhero movies,2024-08-22,44,Laptop,3.9,False,False,USA,1
search_000546,user_08704,music documentaries,2025-03-18,80,Tablet,20.9,False,False,USA,0
search_000548,user_03596,christmas movies,2025-07-11,87,Mobile,72.5,False,True,USA,1
search_000550,user_06487,short episodes under 30 minutes,2024-04-03,84,Tablet,23.0,False,False,USA,1
search_000551,user_08131,family movies,2025-04-21,29,Smart TV,9.9,True,False,Canada,1
search_000552,user_03728,true crime,2024-01-17,8,Mobile,14.6,False,False,USA,0
search_000554,user_07863,classic movies,2025-06-26,27,Mobile,44.2,False,False,USA,0
search_000555,user_02786,travel documentaries,2024-07-14,9,Tablet,5.0,False,False,USA,0
search_000556,user_07861,korean drama,2024-03-24,58,Laptop,24.7,True,False,Canada,0
search_000557,user_00454,horror movies,2025-07-14,56,Mobile,9.3,False,True,USA,1
search_000560,user_01021,horror movies,2024-04-09,22,Tablet,16.7,True,True,Canada,0
search_000561,user_04023,romantic comedies,2024-03-04,1,Smart TV,11.4,False,True,Canada,0
search_000562,user_01741,cooking shows,2025-03-29,6,Tablet,11.7,True,False,Canada,0
search_000563,user_04396,music documentaries,2025-06-13,83,Smart TV,6.6,False,False,USA,1
search_000564,user_09335,superhero movies,2025-08-19,12,Smart TV,10.4,False,False,USA,1
search_000566,user_07871,travel documentaries,2024-06-12,49,Smart TV,61.6,False,False,USA,0
search_000567,user_00681,romantic comedies,2025-04-26,52,Tablet,22.2,False,False,USA,0
search_000568,user_06562,true crime,2025-07-21,89,Laptop,5.0,False,False,USA,1
search_000569,user_09566,action movies,2025-01-15,42,Tablet,14.8,False,True,USA,1
search_000570,user_06714,comedy shows,2024-06-20,53,Smart TV,3.7,False,True,USA,0
search_000571,user_03543,biographies,2025-04-30,10,Tablet,22.2,False,False,USA,0
search_000572,user_05253,classic movies,2024-10-01,32,Smart TV,11.5,True,False,USA,0
search_000574,user_05018,christmas movies,2024-11-12,87,Laptop,7.9,True,False,Canada,0
search_000576,user_04913,animated shows,2025-09-14,62,Tablet,16.1,False,False,USA,0
search_000577,user_01863,halloween movies,2025-04-14,20,Laptop,24.2,False,False,Canada,1
search_000581,user_02983,travel documentaries,2024-05-13,23,Laptop,6.5,False,False,Canada,0
search_000584,user_02638,korean drama,2025-01-16,53,Smart TV,10.3,False,False,Canada,0
search_000586,user_09765,drama series,2024-06-05,74,Smart TV,16.8,False,False,Canada,0
search_000588,user_08332,new releases,2025-06-03,61,Mobile,5.6,False,False,USA,0
search_000589,user_03546,stand up comedy,2024-05-30,11,Mobile,33.7,False,True,Canada,0
search_000590,user_08480,drama series,2025-01-21,88,Tablet,29.7,False,False,Canada,1
search_000591,user_06736,biographies,2024-08-04,4,Smart TV,18.8,False,False,USA,0
search_000592,user_02448,netflix originals,2025-02-24,61,Tablet,11.5,False,True,USA,0
search_000593,user_05188,comedy shows,2025-05-12,23,Tablet,2.3,False,False,USA,1
search_000597,user_01202,movies like stranger things,2025-10-25,99,Mobile,10.8,False,True,USA,0
search_000598,user_07343,stand up comedy,2024-05-10,73,Tablet,23.7,False,True,USA,0
search_000600,user_03567,sci-fi,2025-11-21,75,Laptop,15.1,False,False,USA,0
search_000601,user_07323,new releases,2025-03-31,67,Tablet,10.1,False,True,USA,0
search_000602,user_01514,new releases,2025-04-04,62,Smart TV,13.0,True,False,USA,1
search_000605,user_03610,series with only one season,2024-09-17,90,Smart TV,7.5,True,True,USA,1
search_000607,user_09595,award winning documentaries,2024-06-28,21,Laptop,19.6,False,False,USA,0
search_000609,user_07429,comedy shows,2024-09-15,14,Laptop,8.6,True,False,USA,0
search_000610,user_05022,classic movies,2024-10-03,5,Mobile,19.0,False,False,USA,1
search_000611,user_07430,travel documentaries,2025-10-11,95,Tablet,12.8,False,True,Canada,0
search_000612,user_09924,documentaries,2025-10-02,87,Laptop,16.8,False,False,Canada,1
search_000614,user_03039,best movies 2024,2025-10-24,50,Smart TV,8.0,False,False,Canada,0
search_000615,user_00062,sci-fi,2024-09-02,60,Mobile,43.1,True,True,Canada,0
search_000617,user_03677,thriller series,2025-04-20,37,Smart TV,17.8,True,False,USA,1
search_000618,user_04470,romantic comedies,2025-09-28,91,Laptop,16.8,False,False,USA,0
search_000620,user_01512,drama series,2025-12-04,31,Smart TV,8.2,False,False,Canada,1
search_000622,user_02549,horror movies,2024-05-21,18,Smart TV,8.8,False,False,Canada,0
search_000624,user_02450,new releases,2025-05-08,66,Smart TV,14.7,False,False,Canada,0
search_000626,user_05278,sci-fi,2025-05-07,76,Laptop,7.3,False,False,USA,1
search_000627,user_03196,cooking shows,2024-04-08,10,Mobile,51.0,False,False,USA,0
search_000630,user_08242,new releases,2025-02-02,36,Smart TV,33.5,True,False,Canada,1
search_000631,user_03983,classic movies,2024-04-02,72,Smart TV,22.7,False,False,USA,0
search_000633,user_04635,documentaries,2025-04-03,83,Laptop,16.8,True,False,Canada,1
search_000636,user_02122,christmas movies,2025-06-04,38,Smart TV,60.3,False,True,USA,0
search_000638,user_07731,horror movies,2025-04-29,37,Smart TV,8.3,False,False,USA,1
search_000639,user_08441,short episodes under 30 minutes,2024-03-12,15,Smart TV,24.0,False,True,USA,0
search_000640,user_04075,short episodes under 30 minutes,2024-10-08,84,Mobile,12.1,False,True,Canada,0
search_000641,user_05109,classic movies,2024-02-14,52,Mobile,11.2,False,False,USA,0
search_000642,user_08379,sci-fi,2024-11-24,88,Laptop,21.7,False,False,USA,0
search_000643,user_08499,documentaries,2024-09-05,76,Tablet,13.9,False,True,Canada,0
search_000644,user_00148,comedy shows,2025-09-15,82,Tablet,11.2,False,True,USA,0
search_000646,user_01668,christmas movies,2024-05-24,13,Tablet,43.5,False,False,USA,0
search_000647,user_03932,christmas movies,2024-03-07,68,Tablet,5.9,True,True,USA,1
search_000650,user_07087,korean drama,2024-08-30,23,Laptop,69.4,False,False,USA,0
search_000651,user_02864,family movies,2025-01-13,88,Tablet,18.9,False,False,Canada,1
search_000652,user_09924,comedy shows,2024-07-25,64,Mobile,28.0,True,True,USA,0
search_000655,user_01937,comedy shows,2025-03-31,42,Laptop,34.6,False,True,USA,0
search_000658,user_02132,romantic comedies,2024-05-13,57,Laptop,4.5,False,False,USA,0
search_000663,user_01964,best movies 2024,2025-03-05,97,Smart TV,17.2,False,True,USA,1
search_000665,user_06274,christmas movies,2025-08-06,84,Laptop,18.2,True,False,USA,0
search_000666,user_02975,thriller series,2025-05-25,58,Tablet,3.9,False,True,USA,0
search_000667,user_01037,action movies,2024-04-26,47,Tablet,23.8,False,True,USA,1
search_000668,user_04758,drama series,2024-03-22,8,Tablet,16.8,True,False,USA,1
search_000669,user_00699,biographies,2025-08-08,70,Tablet,30.7,False,False,Canada,1
search_000671,user_08197,drama series,2024-02-10,86,Smart TV,16.8,False,False,USA,1
search_000672,user_05606,war movies,2025-11-25,23,Tablet,4.0,True,False,Canada,1
search_000673,user_03215,classic movies,2025-08-30,46,Mobile,58.7,False,False,USA,1
search_000675,user_08615,shows with strong female leads,2025-06-17,27,Tablet,13.7,True,True,Canada,1
search_000677,user_09740,drama series,2025-07-01,4,Laptop,18.7,False,False,USA,1
search_000678,user_07882,stand up comedy,2024-05-24,31,Laptop,44.4,False,False,USA,0
search_000679,user_07629,classic movies,2025-11-17,38,Mobile,32.1,False,True,Canada,1
search_000681,user_09756,best movies 2024,2025-07-24,1,Tablet,39.0,True,False,USA,0
search_000682,user_06252,comedy shows,2025-06-08,64,Tablet,6.2,True,False,Canada,0
search_000683,user_07475,horror movies,2024-10-27,55,Laptop,16.8,False,True,USA,0
search_000684,user_06175,true crime,2024-07-17,87,Smart TV,10.4,False,False,USA,0
search_000688,user_06926,war movies,2025-08-07,85,Tablet,5.8,False,False,USA,1
search_000690,user_08987,romantic comedies,2024-12-03,72,Tablet,32.1,False,False,USA,0
search_000692,user_09769,documentaries,2024-03-18,19,Mobile,25.1,False,False,Canada,0
search_000693,user_08463,travel documentaries,2025-12-13,11,Smart TV,23.0,False,False,USA,0
search_000694,user_09630,sci-fi,2025-04-02,1,Laptop,5.4,False,False,Canada,0
search_000696,user_02015,travel documentaries,2024-03-09,46,Mobile,7.8,False,True,USA,0
search_000697,user_09654,romantic comedies,2025-03-04,28,Tablet,14.4,False,False,USA,0
search_000698,user_08399,animated shows,2024-01-14,36,Mobile,6.7,False,False,USA,1
search_000699,user_04139,documentaries,2025-07-31,85,Laptop,27.6,False,False,USA,1
search_000701,user_02182,cooking shows,2024-07-05,5,Mobile,16.8,False,True,Canada,1
search_000702,user_06265,korean drama,2025-01-02,37,Laptop,40.8,True,False,Canada,0
search_000703,user_00935,new releases,2024-05-28,84,Mobile,18.6,False,False,Canada,0
search_000706,user_07241,family movies,2025-11-07,91,Laptop,46.4,False,False,Canada,0
search_000708,user_07084,series with only one season,2024-06-11,76,Mobile,29.0,False,False,USA,0
search_000709,user_04437,true crime,2025-11-07,58,Mobile,8.7,True,False,Canada,0
search_000710,user_06988,true crime,2025-06-01,26,Laptop,28.7,True,False,USA,0
search_000711,user_03541,halloween movies,2025-03-27,93,Smart TV,33.1,False,False,Canada,1
search_000712,user_06307,stand up comedy,2024-11-21,75,Smart TV,8.6,False,True,Canada,1
search_000713,user_03565,new releases,2025-02-15,59,Mobile,2.8,True,False,USA,1
search_000714,user_09587,comedy shows,2024-11-24,18,Smart TV,25.6,True,False,Canada,0
search_000715,user_01061,korean drama,2025-05-25,96,Mobile,5.8,False,False,USA,0
search_000716,user_03652,best movies 2024,2024-12-31,5,Smart TV,28.2,False,True,USA,0
search_000718,user_01867,action movies,2025-06-26,65,Tablet,46.7,False,False,USA,1
search_000719,user_01089,new releases,2025-07-31,65,Laptop,12.8,False,False,USA,0
search_000720,user_07035,thriller series,2025-10-17,61,Smart TV,23.5,False,False,USA,0
search_000721,user_03964,travel documentaries,2025-02-17,5,Laptop,68.6,False,False,USA,0
search_000722,user_01916,classic movies,2025-09-09,39,Laptop,21.6,False,False,USA,1
search_000723,user_03528,series with only one season,2025-10-26,41,Tablet,13.3,True,False,Canada,1
search_000724,user_07303,drama series,2024-02-06,28,Mobile,11.4,False,False,USA,0
search_000726,user_00442,comedy shows,2024-02-28,80,Smart TV,14.8,False,True,USA,1
search_000727,user_04119,travel documentaries,2024-09-20,52,Tablet,10.5,True,False,Canada,1
search_000728,user_06038,new releases,2024-10-27,13,Smart TV,17.0,False,False,USA,0
search_000730,user_07810,war movies,2024-03-21,89,Laptop,16.8,False,False,USA,1
search_000732,user_05987,sci-fi,2024-11-19,33,Smart TV,18.6,False,False,Canada,0
search_000734,user_01964,new releases,2025-04-19,34,Tablet,15.9,False,True,USA,0
search_000736,user_06193,comedy shows,2025-10-29,36,Smart TV,31.1,True,False,USA,0
search_000737,user_08314,netflix originals,2024-11-08,49,Laptop,20.3,True,False,USA,1
search_000739,user_02600,travel documentaries,2025-09-03,14,Laptop,20.3,False,True,USA,0
search_000740,user_07969,movies like stranger things,2024-06-29,32,Smart TV,21.8,False,False,USA,0
search_000741,user_09110,family movies,2024-02-12,43,Laptop,14.9,False,False,USA,0
search_000742,user_07184,biographies,2024-10-16,82,Laptop,6.0,False,False,USA,1
search_000743,user_02402,family movies,2025-11-23,54,Smart TV,7.1,False,False,USA,1
search_000745,user_01439,music documentaries,2024-01-18,71,Smart TV,16.7,False,False,USA,0
search_000746,user_02039,movies like stranger things,2024-07-27,94,Laptop,8.4,False,False,USA,0
search_000748,user_05740,superhero movies,2024-11-25,67,Tablet,18.0,False,True,USA,1
search_000750,user_05059,horror movies,2024-04-03,12,Laptop,4.5,False,False,USA,0
search_000751,user_04424,drama series,2025-12-09,68,Laptop,42.7,False,False,USA,0
search_000752,user_09025,true crime,2024-05-09,73,Mobile,8.9,False,True,USA,1
search_000755,user_05496,netflix originals,2024-04-27,51,Smart TV,24.9,False,True,Canada,0
search_000756,user_04538,war movies,2024-12-16,64,Mobile,35.6,False,False,USA,1
search_000757,user_07189,family movies,2024-02-23,58,Laptop,19.9,False,False,USA,0
search_000758,user_04508,travel documentaries,2025-11-06,99,Laptop,23.3,True,False,USA,1
search_000759,user_04819,korean drama,2024-02-18,36,Laptop,0.9,False,False,USA,1
search_000760,user_07175,action movies,2024-02-16,4,Smart TV,25.1,False,False,Canada,1
search_000761,user_09036,stand up comedy,2024-01-30,83,Mobile,6.2,False,False,USA,1
search_000763,user_07431,classic movies,2025-04-06,10,Mobile,4.2,False,False,USA,0
search_000764,user_04816,music documentaries,2024-05-17,69,Laptop,39.4,True,True,Canada,0
search_000765,user_06117,best movies 2024,2024-07-31,46,Tablet,18.3,False,False,USA,0
search_000766,user_06790,war movies,2025-12-11,100,Laptop,8.4,True,False,USA,1
search_000768,user_05900,travel documentaries,2024-07-07,18,Mobile,20.2,True,True,USA,1
search_000769,user_07493,korean drama,2025-05-23,19,Smart TV,22.1,False,True,USA,0
search_000770,user_00014,trending now,2025-08-26,40,Tablet,16.5,False,False,USA,0
search_000771,user_00101,cooking shows,2024-06-27,13,Tablet,36.1,True,False,Canada,1
search_000772,user_00244,documentaries,2025-09-26,55,Tablet,16.8,False,False,USA,1
search_000774,user_00531,halloween movies,2024-01-11,56,Smart TV,7.1,False,False,Canada,1
search_000775,user_04363,family movies,2025-05-15,87,Tablet,13.8,False,True,USA,1
search_000781,user_03491,travel documentaries,2024-12-05,71,Tablet,4.8,False,False,USA,0
search_000782,user_04164,thriller series,2024-06-24,29,Smart TV,6.9,False,False,USA,0
search_000783,user_04674,netflix originals,2024-09-17,1,Tablet,10.0,False,False,USA,0
search_000784,user_06068,christmas movies,2024-06-30,28,Tablet,8.3,True,True,USA,0
search_000785,user_03214,horror movies,2025-12-24,58,Laptop,16.8,False,False,Canada,0
search_000786,user_09240,christmas movies,2024-11-01,23,Laptop,17.7,False,False,USA,0
search_000788,user_03953,music documentaries,2024-03-10,30,Mobile,7.0,False,True,USA,0
search_000789,user_04862,new releases,2024-03-10,14,Laptop,19.0,False,False,USA,1
search_000790,user_00096,animated shows,2025-07-08,69,Tablet,18.1,False,False,USA,0
search_000791,user_06276,travel documentaries,2025-03-10,34,Smart TV,45.9,False,False,USA,0
search_000792,user_02556,documentaries,2024-10-17,37,Tablet,5.7,False,False,USA,0
search_000793,user_03980,biographies,2025-07-18,90,Smart TV,52.4,False,True,Canada,1
search_000794,user_06984,documentaries,2024-05-24,15,Smart TV,12.1,False,True,USA,1
search_000795,user_09558,korean drama,2024-09-22,79,Tablet,12.2,False,True,USA,0
